Series_reference,Period,Type,Data_value,Lower_CI,Upper_CI,Units,Indicator,Cause,Validation,Population,Age,Severity
M_A21,2007,Single year,227,197.470165,256.529835,Injuries,Number,Assault,Validated,Maori,All ages,Serious
M_A21,2008,Single year,223,193.7314962,252.2685038,Injuries,Number,Assault,Validated,Maori,All ages,Serious
M_A21,2009,Single year,307,272.6586567,341.3413433,Injuries,Number,Assault,Validated,Maori,All ages,Serious
M_A21,2010,Single year,269,236.8542005,301.1457995,Injuries,Number,Assault,Validated,Maori,All ages,Serious
M_A21,2011,Single year,229,199.3403629,258.6596371,Injuries,Number,Assault,Validated,Maori,All ages,Serious
M_A21,2012,Single year,246,215.2591661,276.7408339,Injuries,Number,Assault,Validated,Maori,All ages,Serious
M_A21,2013,Single year,258,226.5183168,289.4816832,Injuries,Number,Assault,Validated,Maori,All ages,Serious
M_A21,2014,Single year,236,205.8904619,266.1095381,Injuries,Number,Assault,Validated,Maori,All ages,Serious
M_A21,2015,Single year,265,233.0940979,296.9059021,Injuries,Number,Assault,Validated,Maori,All ages,Serious
M_A21,2016,Single year,277,244.3796981,309.6203019,Injuries,Number,Assault,Validated,Maori,All ages,Serious
M_A21,2017,Single year,295,261.3365131,328.6634869,Injuries,Number,Assault,Validated,Maori,All ages,Serious
M_A22,2000,Single year,32.8959092,28.22862381,37.5631946,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious
M_A22,2001,Single year,41.30475364,36.11314615,46.49636112,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious
M_A22,2002,Single year,38.35874031,33.38868582,43.3287948,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious
M_A22,2003,Single year,35.48922056,30.73436132,40.24407981,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious
M_A22,2004,Single year,35.11208766,30.4067296,39.81744571,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious
M_A22,2005,Single year,36.23158651,31.47302502,40.990148,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious
M_A22,2006,Single year,42.42891392,37.31381717,47.54401068,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious
M_A22,2007,Single year,35.34132466,30.73393168,39.94871764,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious
M_A22,2008,Single year,33.75692156,29.31160846,38.20223466,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious
M_A22,2009,Single year,44.94268969,39.89444679,49.99093259,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious
M_A22,2010,Single year,38.23387126,33.6349999,42.83274263,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious
M_A22,2011,Single year,31.87641906,27.71670792,36.03613019,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious
M_A22,2012,Single year,34.35565193,30.0213165,38.68998735,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious
M_A22,2013,Single year,34.79514553,30.50343134,39.08685971,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious
M_A22,2014,Single year,30.68103924,26.70844096,34.65363752,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious
M_A22,2015,Single year,34.58304787,30.35814562,38.80795011,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious
M_A22,2016,Single year,35.5171277,31.26515948,39.76909592,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious
M_A22,2017,Single year,36.55911353,32.30497286,40.8132542,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious
M_S21,2000,Single year,119,97.61931714,140.3806829,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Serious
M_S21,2001,Single year,111,90.35049809,131.6495019,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Serious
M_S21,2002,Single year,99,79.49860458,118.5013954,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Serious
M_S21,2003,Single year,112,91.25769087,132.7423091,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Serious
M_S21,2004,Single year,142,118.6443336,165.3556664,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Serious
M_S21,2005,Single year,137,114.0592097,159.9407903,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Serious
M_S21,2006,Single year,144,120.4804322,167.5195678,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Serious
M_S21,2007,Single year,142,118.6443336,165.3556664,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Serious
M_S21,2008,Single year,124,102.1747647,145.8252353,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Serious
M_S21,2009,Single year,131,108.5671869,153.4328131,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Serious
M_S21,2010,Single year,149,125.0755906,172.9244094,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Serious
M_S21,2011,Single year,146,122.3176651,169.6823349,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Serious
M_S21,2012,Single year,175,149.0721136,200.9278864,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Serious
M_S21,2013,Single year,153,128.7565844,177.2434156,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Serious
M_S21,2014,Single year,136,113.1430886,158.8569114,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Serious
M_S21,2015,Single year,163,137.976855,188.023145,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Serious
M_S21,2016,Single year,213,184.3952674,241.6047326,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Serious
M_S21,2017,Single year,232,202.146718,261.853282,Injuries,Number,Intentional self-harm,Validated,Maori,All ages,Serious
M_S22,2000,Single year,20.46035515,16.77267177,24.14803854,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Serious
M_S22,2001,Single year,18.85802283,15.34247352,22.37357215,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Serious
M_S22,2002,Single year,16.62958253,13.35264699,19.90651808,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Serious
M_S22,2003,Single year,18.57379768,15.13394542,22.01364994,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Serious
M_S22,2004,Single year,23.20731893,19.3895307,27.02510716,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Serious
M_S22,2005,Single year,22.11101664,18.40613096,25.81590232,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Serious
M_S22,2006,Single year,22.96319896,19.20750386,26.71889405,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Serious
M_S22,2007,Single year,22.12877587,18.47974627,25.77780547,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Serious
M_S22,2008,Single year,18.64670304,15.35250262,21.94090347,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Serious
M_S22,2009,Single year,19.28167111,15.96417103,22.59917118,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Serious
M_S22,2010,Single year,21.27637601,17.84133766,24.71141437,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Serious
M_S22,2011,Single year,20.60260818,17.23592487,23.96929149,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Serious
M_S22,2012,Single year,24.53773486,20.87242084,28.20304888,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Serious
M_S22,2013,Single year,20.75810817,17.43300046,24.08321587,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Serious
M_S22,2014,Single year,18.54401328,15.39470076,21.69332579,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Serious
M_S22,2015,Single year,21.49776451,18.14946948,24.84605955,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Serious
M_S22,2016,Single year,27.27286607,23.55488292,30.99084922,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Serious
M_S22,2017,Single year,28.82952168,25.0638836,32.59515975,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Maori,All ages,Serious
M_F21A,2000,Single year,228,198.4051928,257.5948072,Injuries,Number,Falls,Validated,Maori,All ages,Serious
M_F21A,2001,Single year,212,183.4624936,240.5375064,Injuries,Number,Falls,Validated,Maori,All ages,Serious
M_F21A,2002,Single year,212,183.4624936,240.5375064,Injuries,Number,Falls,Validated,Maori,All ages,Serious
M_F21A,2003,Single year,230,200.2756745,259.7243255,Injuries,Number,Falls,Validated,Maori,All ages,Serious
M_F21A,2004,Single year,211,182.5298786,239.4701214,Injuries,Number,Falls,Validated,Maori,All ages,Serious
M_F21A,2005,Single year,256,224.6405762,287.3594238,Injuries,Number,Falls,Validated,Maori,All ages,Serious
M_F21A,2006,Single year,256,224.6405762,287.3594238,Injuries,Number,Falls,Validated,Maori,All ages,Serious
M_F21A,2007,Single year,253,221.8248644,284.1751356,Injuries,Number,Falls,Validated,Maori,All ages,Serious
M_F21A,2008,Single year,282,249.0866078,314.9133922,Injuries,Number,Falls,Validated,Maori,All ages,Serious
M_F21A,2009,Single year,262,230.2752114,293.7247886,Injuries,Number,Falls,Validated,Maori,All ages,Serious
M_F21A,2010,Single year,293,259.4508207,326.5491793,Injuries,Number,Falls,Validated,Maori,All ages,Serious
M_F21A,2011,Single year,311,276.4356586,345.5643414,Injuries,Number,Falls,Validated,Maori,All ages,Serious
M_F21A,2012,Single year,345,308.5952847,381.4047153,Injuries,Number,Falls,Validated,Maori,All ages,Serious
M_F21A,2013,Single year,401,361.7517518,440.2482482,Injuries,Number,Falls,Validated,Maori,All ages,Serious
M_F21A,2014,Single year,378,339.8939449,416.1060551,Injuries,Number,Falls,Validated,Maori,All ages,Serious
M_F21A,2015,Single year,367,329.4524916,404.5475084,Injuries,Number,Falls,Validated,Maori,All ages,Serious
M_F21A,2016,Single year,454,412.2385069,495.7614931,Injuries,Number,Falls,Validated,Maori,All ages,Serious
M_F21A,2017,Single year,485,441.8362707,528.1637293,Injuries,Number,Falls,Validated,Maori,All ages,Serious
M_F22A,2000,Single year,40.59353369,35.31169528,45.87537209,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,All ages,Serious
M_F22A,2001,Single year,36.83112096,31.86634204,41.79589988,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,All ages,Serious
M_F22A,2002,Single year,35.93948463,31.09986923,40.77910003,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,All ages,Serious
M_F22A,2003,Single year,38.14262023,33.21321301,43.07202745,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,All ages,Serious
M_F22A,2004,Single year,34.00891496,29.41890795,38.59892198,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,All ages,Serious
M_F22A,2005,Single year,40.42063705,35.46354472,45.37772938,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,All ages,Serious
M_F22A,2006,Single year,39.14899489,34.34116035,43.95682943,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,All ages,Serious
M_F22A,2007,Single year,37.39141572,32.76675438,42.01607706,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,All ages,Serious
M_F22A,2008,Single year,39.78960277,35.12133977,44.45786578,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,All ages,Serious
M_F22A,2009,Single year,35.47744553,31.15276176,39.8021293,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,All ages,Serious
M_F22A,2010,Single year,38.41192754,33.97291729,42.85093779,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,All ages,Serious
M_F22A,2011,Single year,38.83953505,34.47360896,43.20546113,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,All ages,Serious
M_F22A,2012,Single year,41.63589753,37.17403618,46.09775889,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,All ages,Serious
M_F22A,2013,Single year,47.59165233,42.84201233,52.34129234,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,All ages,Serious
M_F22A,2014,Single year,42.876681,38.45280081,47.30056119,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,All ages,Serious
M_F22A,2015,Single year,40.40311467,36.14631416,44.65991519,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,All ages,Serious
M_F22A,2016,Single year,46.28100425,41.87994253,50.68206596,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,All ages,Serious
M_F22A,2017,Single year,48.60889941,44.10339659,53.11440224,"Per 100,000 people",Age-standardised rate,Falls,Validated,Maori,All ages,Serious
M_M21,2000,Single year,501,457.1300687,544.8699313,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M21,2001,Single year,470,427.5089934,512.4910066,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M21,2002,Single year,405,365.5564857,444.4435143,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M21,2003,Single year,514,469.5645431,558.4354569,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M21,2004,Single year,458,416.054939,499.945061,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M21,2005,Single year,568,521.2886672,614.7113328,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M21,2006,Single year,525,480.0915834,569.9084166,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M21,2007,Single year,550,504.0347702,595.9652298,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M21,2008,Single year,502,458.0863082,545.9136918,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M21,2009,Single year,470,427.5089934,512.4910066,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M21,2010,Single year,466,423.6901925,508.3098075,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M21,2011,Single year,407,367.4592142,446.5407858,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M21,2012,Single year,414,374.1206325,453.8793675,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M21,2013,Single year,402,362.7028443,441.2971557,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M21,2014,Single year,399,359.8497501,438.1502499,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M21,2015,Single year,465,422.7356137,507.2643863,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M21,2016,Single year,530,484.8782406,575.1217594,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M21,2017,Single year,634,584.6493679,683.3506321,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M22,2000,Single year,87.24438419,79.58214268,94.90662569,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M22,2001,Single year,80.608734,73.30818576,87.90928224,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M22,2002,Single year,68.3927661,61.72931518,75.05621702,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M22,2003,Single year,85.24046434,77.87140018,92.60952851,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
M_M22,2004,Single year,74.6579036,67.81912334,81.49668386,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Serious
